brand,model,color,registration_date,year,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km
renault,Renault Trafic,grey,Apr-18,2018,32990,145,Manual,Diesel,6.0,61202.0
renault,Renault Scenic,grey,Feb-18,2018,16500,110,Automatic,Diesel,4.0,63391.0
renault,Renault Clio,grey,Jun-18,2018,11897,90,Manual,Petrol,5.0,28950.0
renault,Renault Grand Scenic,grey,May-18,2018,17220,110,Manual,Diesel,4.0,103664.0
renault,Renault Trafic,grey,Jul-18,2018,33980,145,Manual,Diesel,6.0,35700.0
renault,Renault Clio,grey,Nov-18,2018,12970,90,Manual,Petrol,5.0,35001.0
renault,Renault Talisman,grey,Apr-18,2018,24700,200,Automatic,Petrol,6.0,51000.0
renault,Renault Kadjar,grey,Apr-18,2018,17890,163,Manual,Petrol,6.0,62500.0
renault,Renault Scenic,grey,Apr-18,2018,17850,110,Automatic,Diesel,4.0,54014.0
renault,Renault Scenic,grey,Mar-18,2018,17300,110,Automatic,Diesel,4.0,88786.0
renault,Renault Clio,grey,Oct-18,2018,11995,90,Manual,Petrol,5.0,43275.0
renault,Renault Clio,grey,Oct-18,2018,12950,76,Manual,Petrol,5.0,12977.0
renault,Renault Clio,grey,Dec-18,2018,11990,90,Manual,Petrol,5.0,51000.0
renault,Renault Clio,grey,Dec-18,2018,13488,90,Manual,Petrol,5.0,41911.0
renault,Renault Trafic,grey,Jul-18,2018,33988,145,Manual,Diesel,6.0,86250.0
renault,Renault Megane,grey,Apr-18,2018,21500,165,Automatic,Petrol,6.0,66720.0
renault,Renault Twingo,grey,Aug-18,2018,9590,69,Manual,Petrol,5.0,50000.0
renault,Renault Megane,grey,Aug-18,2018,15989,116,Manual,Petrol,5.0,64167.0
renault,Renault Clio,red,Aug-18,2018,13488,90,Manual,Petrol,5.0,25692.0
renault,Renault Clio,red,Nov-18,2018,11380,76,Manual,Petrol,5.0,38043.0
renault,Renault Clio,red,Aug-18,2018,13488,90,Manual,Petrol,5.0,25692.0
renault,Renault Clio,red,Aug-18,2018,13488,90,Manual,Petrol,5.0,25692.0
renault,Renault Clio,red,Aug-18,2018,13488,90,Manual,Petrol,5.0,25692.0
renault,Renault Clio,red,Aug-18,2018,13488,90,Manual,Petrol,5.0,25692.0
renault,Renault Twingo,red,Sep-18,2018,9490,69,Manual,Petrol,5.0,67200.0
renault,Renault Clio,red,Jul-18,2018,13595,90,Manual,Petrol,5.0,54965.0
renault,Renault Megane,red,Mar-18,2018,9449,205,Automatic,Petrol,6.0,73200.0
renault,Renault Clio,black,Oct-18,2018,12490,90,Manual,Petrol,5.0,46220.0
renault,Renault Megane,black,Dec-18,2018,13850,131,Manual,Diesel,4.0,83530.0
renault,Renault Megane,black,Sep-18,2018,22890,205,Automatic,Petrol,6.0,36500.0
renault,Renault Megane,black,Dec-18,2018,13350,131,Manual,Diesel,4.0,140000.0
renault,Renault Twingo,black,Aug-18,2018,8949,69,Manual,Petrol,5.0,65000.0
renault,Renault Megane,black,Apr-18,2018,19910,165,Automatic,Petrol,6.0,50674.0
renault,Renault Grand Scenic,black,Jun-18,2018,17493,110,Manual,Diesel,4.0,63000.0
renault,Renault Clio,black,Oct-18,2018,9975,76,Manual,Petrol,5.0,52288.0
renault,Renault Clio,black,Jul-18,2018,13990,90,Manual,Petrol,5.0,26650.0
renault,Renault Scenic,black,Mar-18,2018,16950,110,Automatic,Diesel,4.0,79747.0
renault,Renault Clio,black,Aug-18,2018,15990,90,Manual,Petrol,5.0,25000.0
renault,Renault Twingo,black,Aug-18,2018,9600,71,Manual,Petrol,5.0,22000.0
renault,Renault Scenic,black,Oct-18,2018,18700,140,Manual,Petrol,6.0,45009.0
renault,Renault Megane,black,May-18,2018,22000,205,Automatic,Petrol,6.0,55000.0
renault,Renault Clio,black,Sep-18,2018,10990,76,Manual,Petrol,5.0,38799.0
renault,Renault Trafic,black,Apr-18,2018,20990,95,Manual,Diesel,6.0,144700.0
renault,Renault Scenic,black,May-18,2018,17449,110,Automatic,Diesel,4.0,86450.0
renault,Renault Talisman,black,Jul-18,2018,22350,200,Automatic,Petrol,6.0,69800.0
renault,Renault Clio,black,Jun-18,2018,11977,90,Manual,Petrol,5.0,73138.0
renault,Renault Megane,black,Jul-18,2018,32800,279,Automatic,Petrol,7.0,25000.0
renault,Renault Twingo,black,Jan-18,2018,8690,69,Manual,Petrol,5.0,72000.0
renault,Renault Clio,black,Nov-18,2018,11499,90,Manual,Diesel,4.0,104217.0
renault,Renault Scenic,black,Mar-18,2018,11490,110,Automatic,Diesel,4.0,75248.0
renault,Renault Megane,black,Mar-18,2018,18890,165,Automatic,Petrol,6.0,95900.0
renault,Renault Clio,black,Sep-18,2018,11990,90,Manual,Petrol,5.0,46750.0
renault,Renault Clio,black,Aug-18,2018,12450,90,Manual,Petrol,5.0,65706.0
renault,Renault Trafic,silver,Jul-18,2018,35000,145,Manual,Diesel,6.0,64500.0
renault,Renault Clio,silver,Aug-18,2018,13990,90,Manual,Petrol,5.0,38300.0
renault,Renault Megane,silver,Oct-18,2018,10990,131,Manual,Diesel,4.0,144500.0
renault,Renault Scenic,silver,May-18,2018,13390,110,Manual,Diesel,4.0,146000.0
renault,Renault Grand Scenic,silver,Dec-18,2018,17500,140,Manual,Petrol,6.0,98450.0
renault,Renault Clio,white,Sep-18,2018,11990,90,Manual,Petrol,5.0,28000.0
renault,Renault Scenic,white,Apr-18,2018,17800,110,Automatic,Diesel,4.0,96000.0
renault,Renault Clio,white,Aug-18,2018,11445,90,Manual,Petrol,5.0,30667.0
renault,Renault Twingo,white,Mar-18,2018,8500,69,Manual,Petrol,5.0,59000.0
renault,Renault Twingo,white,Jan-18,2018,8900,69,Manual,Petrol,5.0,45300.0
renault,Renault Grand Scenic,white,Apr-18,2018,17800,110,Automatic,Diesel,4.0,96000.0
renault,Renault Grand Scenic,white,Jun-18,2018,16065,110,Automatic,Diesel,4.0,167000.0
renault,Renault Scenic,white,Aug-18,2018,19490,159,Manual,Petrol,6.0,46000.0
renault,Renault Clio,white,Dec-18,2018,10980,76,Manual,Petrol,5.0,53000.0
renault,Renault Megane,white,Nov-18,2018,14999,116,Manual,Petrol,5.0,22000.0
renault,Renault Megane,white,Aug-18,2018,15999,116,Manual,Petrol,5.0,43117.0
renault,Renault Clio,white,Dec-18,2018,12710,90,Manual,Petrol,5.0,37403.0
renault,Renault Clio,white,Mar-18,2018,10900,90,Manual,Petrol,5.0,69000.0
renault,Renault Grand Scenic,white,Jun-18,2018,15890,110,Automatic,Diesel,4.0,105757.0
renault,Renault Clio,white,Nov-18,2018,12980,76,Manual,Petrol,5.0,36499.0
renault,Renault Grand Scenic,blue,Mar-19,2019,22890,159,Manual,Petrol,6.0,37275.0
renault,Renault Scenic,blue,Apr-19,2019,18100,160,Automatic,Petrol,6.0,80000.0
renault,Renault Megane,blue,Apr-19,2019,19980,140,Automatic,Petrol,6.0,50862.0
renault,Renault Captur,blue,Jul-19,2019,19890,90,Automatic,Diesel,4.0,48000.0
renault,Renault ZOE,blue,Mar-19,2019,15975,92,Automatic,Electric,0.0,47555.0
renault,Renault ZOE,blue,Aug-19,2019,18950,72,Automatic,Electric,0.0,44414.0
renault,Renault Megane,blue,Jun-19,2019,15990,140,Automatic,Petrol,6.0,37000.0
renault,Renault Talisman,blue,Feb-19,2019,25980,150,Manual,Diesel,5.0,54900.0
renault,Renault Talisman,blue,Feb-19,2019,26180,150,Manual,Diesel,5.0,54900.0
renault,Renault Megane,blue,May-19,2019,14480,205,Automatic,Petrol,6.0,59236.0
renault,Renault Scenic,blue,Feb-19,2019,25988,140,Manual,Petrol,6.0,33450.0
renault,Renault Scenic,blue,Feb-19,2019,25988,140,Manual,Petrol,6.0,33450.0
renault,Renault ZOE,blue,Apr-19,2019,13685,58,Automatic,Electric,0.0,12490.0
renault,Renault Scenic,blue,Feb-19,2019,25988,140,Manual,Petrol,6.0,33450.0
renault,Renault Scenic,blue,Feb-19,2019,26188,140,Manual,Petrol,6.0,33450.0
renault,Renault Scenic,blue,Feb-19,2019,25988,140,Manual,Petrol,6.0,33450.0
renault,Renault Scenic,yellow,Feb-19,2019,17480,140,Manual,Petrol,6.0,85087.0
renault,Renault Clio,grey,Jul-19,2019,12950,90,Manual,Petrol,5.0,13100.0
renault,Renault Megane,grey,Jan-19,2019,26500,279,Automatic,Petrol,7.0,77000.0
renault,Renault Master,grey,Sep-19,2019,23880,145,Manual,Diesel,7.0,60000.0
renault,Renault Clio,grey,May-19,2019,10999,90,Manual,Petrol,5.0,83000.0
renault,Renault Clio,grey,Feb-19,2019,12590,90,Manual,Petrol,5.0,53361.0
renault,Renault Clio,grey,Jan-19,2019,12590,90,Manual,Petrol,5.0,40800.0
renault,Renault Clio,grey,Jul-19,2019,13990,90,Automatic,Diesel,4.0,54950.0
renault,Renault Scenic,grey,Feb-19,2019,16990,116,Manual,Petrol,6.0,32454.0
renault,Renault Scenic,grey,Mar-19,2019,21599,148,Manual,Petrol,6.0,43517.0
renault,Renault Clio,grey,Aug-19,2019,11450,90,Manual,Diesel,4.0,83200.0
renault,Renault Clio,grey,Sep-19,2019,12990,90,Manual,Petrol,5.0,43863.0
renault,Renault Clio,grey,Aug-19,2019,11750,76,Manual,Petrol,5.0,25000.0
renault,Renault Clio,grey,Feb-19,2019,11800,90,Manual,Diesel,4.0,92180.0
renault,Renault Clio,grey,Jul-19,2019,12999,90,Manual,Petrol,5.0,49980.0
renault,Renault Kadjar,grey,Aug-19,2019,13280,116,Manual,Diesel,5.0,80000.0
renault,Renault Clio,grey,May-19,2019,12490,90,Manual,Petrol,5.0,12700.0
renault,Renault Clio,grey,Jul-19,2019,12580,90,Manual,Petrol,5.0,13037.0
renault,Renault Clio,grey,Apr-19,2019,23988,90,Manual,Petrol,5.0,49000.0
renault,Renault Clio,grey,Jun-19,2019,11400,76,Manual,Petrol,5.0,73000.0
renault,Renault Clio,grey,Apr-19,2019,12990,90,Manual,Petrol,5.0,40987.0
renault,Renault Trafic,grey,Oct-19,2019,27370,145,Automatic,Diesel,6.0,65000.0
renault,Renault Clio,grey,Mar-19,2019,13950,90,Manual,Petrol,5.0,27527.0
renault,Renault Clio,grey,Jan-19,2019,13999,90,Manual,Petrol,5.0,67000.0
renault,Renault Clio,grey,Jun-19,2019,11750,76,Manual,Petrol,5.0,52000.0
renault,Renault Megane,red,Sep-19,2019,16000,140,Automatic,Petrol,5.0,57188.0
renault,Renault Clio,red,May-19,2019,14890,76,Manual,Petrol,5.0,39000.0
renault,Renault Clio,red,Jun-19,2019,13950,90,Manual,Petrol,5.0,7600.0
renault,Renault Clio,red,Jul-19,2019,13495,90,Manual,Petrol,5.0,33300.0
renault,Renault Clio,red,Jan-19,2019,13990,90,Manual,Petrol,5.0,39823.0
renault,Renault Clio,black,Apr-19,2019,11900,90,Manual,Petrol,6.0,28286.0
renault,Renault Talisman,black,Dec-19,2019,20990,159,Automatic,Petrol,6.0,59423.0
renault,Renault Scenic,black,May-19,2019,24988,116,Manual,Petrol,6.0,44600.0
renault,Renault Clio,black,Jun-19,2019,12400,76,Manual,Petrol,5.0,5862.0
renault,Renault Clio,black,May-19,2019,12990,90,Manual,Petrol,5.0,36500.0
renault,Renault Grand Scenic,black,Mar-19,2019,20990,159,Manual,Petrol,6.0,59540.0
renault,Renault Clio,black,Jun-19,2019,11940,76,Manual,Petrol,5.0,36025.0
renault,Renault Clio,black,Jan-19,2019,10494,76,Manual,Petrol,5.0,45178.0
renault,Renault Clio,black,Jun-19,2019,11940,76,Manual,Petrol,5.0,36025.0
renault,Renault Scenic,black,Jun-19,2019,17749,140,Manual,Petrol,6.0,51300.0
renault,Renault Scenic,black,Nov-19,2019,24500,159,Automatic,Petrol,6.0,68960.0
renault,Renault Megane,black,May-19,2019,19790,140,Automatic,Petrol,6.0,34600.0
renault,Renault Megane,black,Feb-19,2019,17890,140,Automatic,Petrol,6.0,49520.0
renault,Renault Clio,black,Feb-19,2019,26000,90,Manual,Diesel,4.0,65000.0
renault,Renault Clio,black,Aug-19,2019,12210,90,Manual,Petrol,5.0,30155.0
renault,Renault Clio,black,Mar-19,2019,11900,90,Manual,Petrol,5.0,93500.0
renault,Renault Trafic,black,Jan-19,2019,37900,145,Manual,Diesel,6.0,29000.0
renault,Renault Scenic,black,Apr-19,2019,16990,116,Manual,Petrol,6.0,40827.0
renault,Renault Clio,black,Nov-19,2019,11980,90,Manual,Petrol,5.0,63800.0
renault,Renault ZOE,black,Apr-19,2019,13480,72,Automatic,Electric,0.0,35116.0
renault,Renault Clio,black,May-19,2019,10890,90,Manual,Petrol,5.0,44000.0
renault,Renault Clio,silver,May-19,2019,13430,76,Manual,Petrol,5.0,36708.0
renault,Renault Megane,white,Jun-19,2019,18990,159,Manual,Petrol,5.0,26477.0
renault,Renault Clio,white,Apr-19,2019,11990,90,Manual,Petrol,5.0,45900.0
renault,Renault Clio,white,Jun-19,2019,12950,90,Manual,Petrol,5.0,57010.0
renault,Renault Clio,white,Aug-19,2019,9990,76,Manual,Petrol,5.0,32000.0
renault,Renault Clio,white,Feb-19,2019,12990,90,Manual,Petrol,5.0,35000.0
renault,Renault ZOE,white,Jun-19,2019,14395,72,Automatic,Electric,0.0,59510.0
renault,Renault Clio,white,Apr-19,2019,16700,76,Manual,Petrol,5.0,26223.0
renault,Renault Twingo,white,Nov-19,2019,27990,92,Automatic,Petrol,5.0,15405.0
renault,Renault Scenic,gold,Feb-19,2019,15990,116,Manual,Petrol,6.0,58522.0
renault,Renault Captur,beige,Dec-20,2020,23890,158,Automatic,Hybrid,15.0,33847.0
renault,Renault Talisman,blue,Mar-20,2020,27990,150,Manual,Diesel,5.0,45785.0
renault,Renault Captur,blue,Oct-20,2020,22990,92,Automatic,Hybrid,15.0,52586.0
renault,Renault Trafic,brown,Jul-20,2020,19950,120,Manual,Diesel,6.0,199000.0
renault,Renault Trafic,bronze,Jul-20,2020,19950,120,Manual,Diesel,6.0,199000.0
renault,Renault Captur,bronze,Dec-20,2020,26900,91,Manual,Petrol,15.0,18000.0
renault,Renault Trafic,yellow,Jul-20,2020,19950,120,Manual,Diesel,6.0,199000.0
renault,Renault Megane,yellow,Jan-20,2020,32688,300,Manual,Petrol,8.0,50550.0
renault,Renault Twingo,yellow,Sep-20,2020,11600,92,Manual,Petrol,5.0,17075.0
renault,Renault Megane,yellow,Jan-20,2020,32488,300,Manual,Petrol,8.0,50550.0
renault,Renault Megane,grey,Dec-20,2020,17390,116,Manual,Diesel,4.0,53800.0
renault,Renault Clio,grey,May-20,2020,22988,76,Manual,Petrol,5.0,83400.0
renault,Renault Clio,grey,Jun-20,2020,13900,76,Manual,Petrol,5.0,82425.0
renault,Renault Clio,grey,May-20,2020,13999,76,Manual,Petrol,5.0,82560.0
renault,Renault Clio,grey,Jun-20,2020,10299,76,Manual,Petrol,5.0,83852.0
renault,Renault Trafic,green,Jul-20,2020,19950,120,Manual,Diesel,6.0,199000.0
renault,Renault Clio,red,Oct-20,2020,24288,91,Automatic,Petrol,4.0,7845.0
renault,Renault Koleos,red,Nov-20,2020,25900,150,Automatic,Diesel,5.0,47747.0
renault,Renault Megane,red,Jun-20,2020,33990,279,Automatic,Petrol,8.0,37809.0
renault,Renault Clio,red,Jul-20,2020,14488,76,Manual,Petrol,5.0,47050.0
renault,Renault Clio,red,Jul-20,2020,14488,76,Manual,Petrol,5.0,47050.0
renault,Renault Scenic,red,Mar-20,2020,26990,159,Automatic,Petrol,6.0,7500.0
renault,Renault Trafic,red,Jul-20,2020,19950,120,Manual,Diesel,6.0,199000.0
renault,Renault Clio,red,Jul-20,2020,14488,76,Manual,Petrol,5.0,47050.0
renault,Renault Clio,red,Jul-20,2020,12990,76,Manual,Petrol,5.0,47050.0
renault,Renault Trafic,black,Nov-20,2020,33900,145,Automatic,Diesel,6.0,38300.0
renault,Renault Captur,black,Sep-20,2020,16500,91,Automatic,Hybrid,15.0,8100.0
renault,Renault Megane,black,Nov-20,2020,29990,91,Automatic,Hybrid,13.0,19987.0
renault,Renault Megane,black,Sep-20,2020,24380,91,Automatic,Hybrid,14.0,47568.0
renault,Renault Clio,black,Jun-20,2020,11900,76,Manual,Petrol,5.0,84744.0
renault,Renault Clio,black,Sep-20,2020,19640,91,Automatic,Hybrid,4.0,16400.0
renault,Renault Clio,black,Jul-20,2020,19490,91,Automatic,Hybrid,4.0,27920.0
renault,Renault Trafic,silver,Jul-20,2020,19950,120,Manual,Diesel,6.0,199000.0
renault,Renault Master,silver,Mar-20,2020,48500,150,Manual,Diesel,10.0,27000.0
renault,Renault Clio,silver,Aug-20,2020,20990,91,Automatic,Hybrid,4.0,19641.0
renault,Renault Clio,silver,Jul-20,2020,19300,91,Automatic,Hybrid,4.0,20980.0
renault,Renault Captur,silver,Jun-20,2020,22750,131,Manual,Petrol,5.0,27630.0
renault,Renault Clio,silver,Feb-20,2020,14700,86,Manual,Diesel,4.0,33000.0
renault,Renault Clio,silver,Jul-20,2020,19100,91,Automatic,Hybrid,4.0,20980.0
renault,Renault Trafic,violet,Jul-20,2020,19950,120,Manual,Diesel,6.0,199000.0
renault,Renault ZOE,white,Dec-20,2020,25950,136,Automatic,Electric,0.0,42200.0
renault,Renault ZOE,white,Mar-20,2020,17490,136,Automatic,Electric,0.0,29890.0
renault,Renault Trafic,white,Jul-20,2020,19950,120,Manual,Diesel,6.0,199000.0
renault,Renault Trafic,orange,Jul-20,2020,19950,120,Manual,Diesel,6.0,199000.0
renault,Renault Captur,orange,Sep-20,2020,20990,131,Manual,Petrol,5.0,30290.0
renault,Renault Captur,orange,Nov-20,2020,33940,158,Automatic,Hybrid,15.0,53500.0
renault,Renault Trafic,gold,Jul-20,2020,19950,120,Manual,Diesel,6.0,199000.0
renault,Renault Captur,blue,Jan-21,2021,24888,91,Automatic,Hybrid,15.0,19987.0
renault,Renault Captur,blue,Jun-21,2021,31900,92,Automatic,Hybrid,15.0,18500.0
renault,Renault Megane,blue,Aug-21,2021,20999,91,Automatic,Hybrid,13.0,106987.0
renault,Renault Megane,blue,Jun-21,2021,18900,160,Automatic,Hybrid,19.0,19171.0
renault,Renault Captur,blue,Oct-21,2021,24990,158,Automatic,Hybrid,13.0,16583.0
renault,Renault Megane,blue,Mar-21,2021,23750,91,Automatic,Hybrid,14.0,13532.0
renault,Renault Clio,blue,Nov-21,2021,19999,140,Automatic,Petrol,4.0,7602.0
renault,Renault Megane,blue,Dec-21,2021,26940,158,Automatic,Hybrid,12.0,22425.0
renault,Renault Megane,blue,Dec-21,2021,26000,158,Automatic,Hybrid,13.0,14000.0
renault,Renault Captur,blue,Jun-21,2021,26995,158,Automatic,Hybrid,15.0,15000.0
renault,Renault Megane,blue,Jul-21,2021,27790,158,Automatic,Hybrid,15.0,20000.0
renault,Renault Megane,blue,Dec-21,2021,26390,94,Automatic,Hybrid,12.0,17500.0
renault,Renault Megane,blue,Jan-21,2021,26988,116,Automatic,Diesel,4.0,42500.0
renault,Renault Megane,blue,Jan-21,2021,26988,116,Automatic,Diesel,4.0,42500.0
renault,Renault Megane,blue,Mar-21,2021,26480,158,Automatic,Hybrid,13.0,25000.0
renault,Renault Clio,blue,Nov-21,2021,14679,91,Manual,Petrol,5.0,36169.0
renault,Renault Megane,blue,Jan-21,2021,26988,116,Automatic,Diesel,4.0,42500.0
renault,Renault Clio,blue,Nov-21,2021,24990,91,Automatic,Hybrid,5.0,15500.0
renault,Renault Captur,blue,Jan-21,2021,26890,160,Automatic,Hybrid,15.0,24110.0
renault,Renault Megane,blue,Jan-21,2021,26988,116,Automatic,Diesel,4.0,42500.0
renault,Renault Megane,blue,Jan-21,2021,27188,116,Automatic,Diesel,4.0,42500.0
renault,Renault Megane,blue,Jan-21,2021,27188,116,Automatic,Diesel,4.0,42500.0
renault,Renault Kangoo,brown,Jun-21,2021,25480,95,Manual,Diesel,5.0,12069.0
renault,Renault Kangoo,brown,Jun-21,2021,28940,95,Manual,Diesel,5.0,8879.0
renault,Renault Trafic,grey,Dec-21,2021,36990,145,Automatic,Diesel,6.0,15000.0
renault,Renault Captur,grey,Feb-21,2021,26948,91,Automatic,Hybrid,15.0,23135.0
renault,Renault Talisman,grey,Jun-21,2021,26999,158,Automatic,Petrol,6.0,26833.0
renault,Renault Clio,grey,Jul-21,2021,19999,140,Automatic,Petrol,4.0,6605.0
renault,Renault Scenic,grey,Dec-21,2021,24580,140,Manual,Petrol,6.0,11250.0
renault,Renault Clio,grey,Jun-21,2021,19999,140,Automatic,Petrol,4.0,10563.0
renault,Renault Clio,grey,Jun-21,2021,19999,140,Automatic,Petrol,4.0,14779.0
renault,Renault Captur,grey,Dec-21,2021,24750,91,Automatic,Hybrid,15.0,34000.0
renault,Renault Clio,grey,Jul-21,2021,19999,140,Automatic,Petrol,4.0,5146.0
renault,Renault Captur,grey,Feb-21,2021,26948,91,Automatic,Hybrid,15.0,23135.0
renault,Renault Captur,grey,Feb-21,2021,27148,91,Automatic,Hybrid,15.0,23135.0
renault,Renault Captur,grey,Feb-21,2021,27148,91,Automatic,Hybrid,15.0,23135.0
renault,Renault Megane,grey,Mar-21,2021,25450,140,Automatic,Petrol,6.0,27140.0
renault,Renault Captur,grey,Feb-21,2021,27148,91,Automatic,Hybrid,15.0,23135.0
renault,Renault Clio,grey,Sep-21,2021,16995,91,Manual,Petrol,5.0,12500.0
renault,Renault Clio,grey,Nov-21,2021,19999,140,Automatic,Petrol,4.0,7241.0
renault,Renault Clio,grey,Jun-21,2021,19490,91,Automatic,Petrol,5.0,21249.0
renault,Renault Clio,grey,Sep-21,2021,17995,91,Manual,Petrol,5.0,2468.0
renault,Renault Clio,grey,Sep-21,2021,17995,91,Manual,Petrol,5.0,5836.0
renault,Renault Scenic,grey,Jun-21,2021,24995,140,Manual,Petrol,6.0,18000.0
renault,Renault Megane,grey,Feb-21,2021,45990,91,Automatic,Petrol,14.0,14507.0
renault,Renault Megane,red,Oct-21,2021,26140,160,Automatic,Hybrid,14.0,7800.0
renault,Renault Megane,red,Dec-21,2021,33900,94,Automatic,Hybrid,12.0,3000.0
renault,Renault Talisman,red,Jun-21,2021,30980,159,Automatic,Petrol,6.0,14737.0
renault,Renault Trafic,red,Oct-21,2021,46490,150,Manual,Diesel,6.0,5500.0
renault,Renault Kadjar,red,Dec-21,2021,25490,140,Automatic,Petrol,5.0,16622.0
renault,Renault Megane,red,Oct-21,2021,25940,160,Automatic,Hybrid,14.0,7800.0
renault,Renault Megane,red,Oct-21,2021,31790,160,Automatic,Hybrid,12.0,10294.0
renault,Renault Megane,red,Sep-21,2021,31995,158,Automatic,Hybrid,4.0,22000.0
renault,Renault Megane,red,Oct-21,2021,33099,94,Manual,Hybrid,12.0,10.0
renault,Renault ZOE,red,May-21,2021,21940,69,Automatic,Electric,0.0,26000.0
renault,Renault Clio,red,Jun-21,2021,19490,91,Automatic,Petrol,5.0,28126.0
renault,Renault Megane,black,Jul-21,2021,22490,160,Automatic,Hybrid,12.0,32000.0
renault,Renault Scenic,black,Aug-21,2021,28980,159,Automatic,Petrol,6.0,8300.0
renault,Renault Captur,black,Jan-21,2021,25950,91,Automatic,Hybrid,15.0,13095.0
renault,Renault Scenic,black,Aug-21,2021,29190,159,Automatic,Petrol,6.0,8300.0
renault,Renault Captur,black,Dec-21,2021,26490,91,Automatic,Hybrid,15.0,6500.0
renault,Renault Captur,black,Apr-21,2021,24890,160,Automatic,Hybrid,16.0,18000.0
renault,Renault Grand Scenic,black,Aug-21,2021,33490,159,Automatic,Petrol,6.0,9453.0
renault,Renault Trafic,black,Mar-21,2021,35999,145,Automatic,Diesel,6.0,27000.0
renault,Renault Clio,black,Jun-21,2021,19999,140,Automatic,Petrol,4.0,9783.0
renault,Renault Clio,black,Nov-21,2021,15990,91,Manual,Petrol,5.0,13150.0
renault,Renault Megane,black,Dec-21,2021,29850,160,Automatic,Hybrid,12.0,5000.0
renault,Renault Clio,black,Jun-21,2021,18999,140,Automatic,Petrol,4.0,12342.0
renault,Renault Captur,black,Feb-21,2021,28790,158,Automatic,Hybrid,15.0,15759.0
renault,Renault Captur,black,Mar-21,2021,18888,158,Automatic,Hybrid,15.0,33100.0
renault,Renault Clio,black,Apr-21,2021,23110,91,Manual,Petrol,5.0,12000.0
renault,Renault Megane,black,Jun-21,2021,29590,91,Automatic,Hybrid,14.0,16000.0
renault,Renault Megane,black,Mar-21,2021,29995,158,Automatic,Hybrid,13.0,44192.0
renault,Renault Megane,black,Nov-21,2021,22990,91,Manual,Hybrid,14.0,16500.0
